"GAME_ID","GAME_DATE","SEASON_TYPE","MATCHUP","HOME_TEAM","AWAY_TEAM","nh","j3210","j45"
"0020800154",2008-11-18,"Regular Season","CLE @ NJN","New Jersey Nets","Cleveland Cavaliers","j45",646,910
"0020800155",2008-11-18,"Regular Season","SAC @ MEM","Memphis Grizzlies","Sacramento Kings","j3210",1316,483
"0020800155",2008-11-18,"Regular Season","SAC @ MEM","Memphis Grizzlies","Sacramento Kings","j45",163,918
"0020800156",2008-11-18,"Regular Season","MIL @ DEN","Denver Nuggets","Milwaukee Bucks","j3210",1681,108
"0020800156",2008-11-18,"Regular Season","MIL @ DEN","Denver Nuggets","Milwaukee Bucks","j45",452,639
"0020800157",2008-11-18,"Regular Season","POR @ GSW","Golden State Warriors","Portland Trail Blazers","j3210",923,132
"0020800157",2008-11-18,"Regular Season","POR @ GSW","Golden State Warriors","Portland Trail Blazers","j45",1128,697
"0020800159",2008-11-19,"Regular Season","WAS @ ATL","Atlanta Hawks","Washington Wizards","j3210",768,162
"0020800159",2008-11-19,"Regular Season","WAS @ ATL","Atlanta Hawks","Washington Wizards","j45",853,1097
"0020800160",2008-11-19,"Regular Season","CLE @ DET","Detroit Pistons","Cleveland Cavaliers","j3210",942,303
"0020800160",2008-11-19,"Regular Season","CLE @ DET","Detroit Pistons","Cleveland Cavaliers","j45",744,891
"0020800161",2008-11-19,"Regular Season","TOR @ MIA","Miami Heat","Toronto Raptors","j3210",875,589
"0020800161",2008-11-19,"Regular Season","TOR @ MIA","Miami Heat","Toronto Raptors","j45",195,1221
"0020800163",2008-11-19,"Regular Season","PHI @ MIN","Minnesota Timberwolves","Philadelphia 76ers","j3210",863,309
"0020800163",2008-11-19,"Regular Season","PHI @ MIN","Minnesota Timberwolves","Philadelphia 76ers","j45",193,1515
"0020800164",2008-11-19,"Regular Season","SAC @ NOH","New Orleans Hornets","Sacramento Kings","j3210",1038,226
"0020800164",2008-11-19,"Regular Season","SAC @ NOH","New Orleans Hornets","Sacramento Kings","j45",305,1311
"0020800166",2008-11-19,"Regular Season","DEN @ SAS","San Antonio Spurs","Denver Nuggets","j3210",1403,481
"0020800166",2008-11-19,"Regular Season","DEN @ SAS","San Antonio Spurs","Denver Nuggets","j45",42,954
"0020800168",2008-11-19,"Regular Season","CHI @ POR","Portland Trail Blazers","Chicago Bulls","j3210",1407,280
"0020800168",2008-11-19,"Regular Season","CHI @ POR","Portland Trail Blazers","Chicago Bulls","j45",223,970
"0020800169",2008-11-20,"Regular Season","DET @ BOS","Boston Celtics","Detroit Pistons","j3210",1454,64
"0020800169",2008-11-20,"Regular Season","DET @ BOS","Boston Celtics","Detroit Pistons","j45",255,1107
"0020800170",2008-11-20,"Regular Season","LAL @ PHX","Phoenix Suns","Los Angeles Lakers","j3210",1276,26
"0020800170",2008-11-20,"Regular Season","LAL @ PHX","Phoenix Suns","Los Angeles Lakers","j45",42,1536
"0020800172",2008-11-21,"Regular Season","LAC @ PHI","Philadelphia 76ers","Los Angeles Clippers","j3210",815,463
"0020800172",2008-11-21,"Regular Season","LAC @ PHI","Philadelphia 76ers","Los Angeles Clippers","j45",155,1447
"0020800174",2008-11-21,"Regular Season","HOU @ WAS","Washington Wizards","Houston Rockets","j3210",1055,484
"0020800174",2008-11-21,"Regular Season","HOU @ WAS","Washington Wizards","Houston Rockets","j45",358,983
"0020800175",2008-11-21,"Regular Season","CHA @ ATL","Atlanta Hawks","Charlotte Bobcats","j3210",1217,99
"0020800175",2008-11-21,"Regular Season","CHA @ ATL","Atlanta Hawks","Charlotte Bobcats","j45",261,1303
"0020800176",2008-11-21,"Regular Season","BOS @ MIN","Minnesota Timberwolves","Boston Celtics","j3210",1310,515
"0020800176",2008-11-21,"Regular Season","BOS @ MIN","Minnesota Timberwolves","Boston Celtics","j45",57,998
"0020800177",2008-11-21,"Regular Season","MEM @ DAL","Dallas Mavericks","Memphis Grizzlies","j3210",1152,369
"0020800177",2008-11-21,"Regular Season","MEM @ DAL","Dallas Mavericks","Memphis Grizzlies","j45",170,1189
"0020800178",2008-11-21,"Regular Season","NYK @ MIL","Milwaukee Bucks","New York Knicks","j3210",583,1026
"0020800178",2008-11-21,"Regular Season","NYK @ MIL","Milwaukee Bucks","New York Knicks","j45",191,1080
"0020800179",2008-11-21,"Regular Season","UTA @ SAS","San Antonio Spurs","Utah Jazz","j3210",1782,79
"0020800179",2008-11-21,"Regular Season","UTA @ SAS","San Antonio Spurs","Utah Jazz","j45",363,656
"0020800180",2008-11-21,"Regular Season","NOH @ OKC","Oklahoma City Thunder","New Orleans Hornets","j3210",1709,189
"0020800180",2008-11-21,"Regular Season","NOH @ OKC","Oklahoma City Thunder","New Orleans Hornets","j45",241,741
"0020800181",2008-11-21,"Regular Season","POR @ SAC","Sacramento Kings","Portland Trail Blazers","j3210",1412,340
"0020800181",2008-11-21,"Regular Season","POR @ SAC","Sacramento Kings","Portland Trail Blazers","j45",122,1006
"0020800182",2008-11-21,"Regular Season","CHI @ GSW","Golden State Warriors","Chicago Bulls","j3210",726,382
"0020800182",2008-11-21,"Regular Season","CHI @ GSW","Golden State Warriors","Chicago Bulls","j45",410,1362
"0020800184",2008-11-22,"Regular Season","MIL @ CHA","Charlotte Bobcats","Milwaukee Bucks","j3210",1395,5
"0020800184",2008-11-22,"Regular Season","MIL @ CHA","Charlotte Bobcats","Milwaukee Bucks","j45",949,531
"0020800185",2008-11-22,"Regular Season","HOU @ ORL","Orlando Magic","Houston Rockets","j3210",1256,216
"0020800185",2008-11-22,"Regular Season","HOU @ ORL","Orlando Magic","Houston Rockets","j45",273,1135
"0020800186",2008-11-22,"Regular Season","ATL @ CLE","Cleveland Cavaliers","Atlanta Hawks","j3210",868,286
"0020800186",2008-11-22,"Regular Season","ATL @ CLE","Cleveland Cavaliers","Atlanta Hawks","j45",624,1102
"0020800187",2008-11-22,"Regular Season","IND @ MIA","Miami Heat","Indiana Pacers","j3210",847,126
"0020800187",2008-11-22,"Regular Season","IND @ MIA","Miami Heat","Indiana Pacers","j45",488,1419
"0020800188",2008-11-22,"Regular Season","LAC @ NJN","New Jersey Nets","Los Angeles Clippers","j3210",725,308
"0020800188",2008-11-22,"Regular Season","LAC @ NJN","New Jersey Nets","Los Angeles Clippers","j45",191,1656
"0020800189",2008-11-22,"Regular Season","WAS @ NYK","New York Knicks","Washington Wizards","j3210",487,102
"0020800189",2008-11-22,"Regular Season","WAS @ NYK","New York Knicks","Washington Wizards","j45",1441,850
"0020800190",2008-11-22,"Regular Season","UTA @ MEM","Memphis Grizzlies","Utah Jazz","j3210",1200,125
"0020800190",2008-11-22,"Regular Season","UTA @ MEM","Memphis Grizzlies","Utah Jazz","j45",629,926
"0020800192",2008-11-22,"Regular Season","POR @ PHX","Phoenix Suns","Portland Trail Blazers","j3210",1155,401
"0020800192",2008-11-22,"Regular Season","POR @ PHX","Phoenix Suns","Portland Trail Blazers","j45",368,956
"0020800193",2008-11-23,"Regular Season","BOS @ TOR","Toronto Raptors","Boston Celtics","j3210",1156,342
"0020800193",2008-11-23,"Regular Season","BOS @ TOR","Toronto Raptors","Boston Celtics","j45",286,1096
"0020800195",2008-11-23,"Regular Season","MIN @ DET","Detroit Pistons","Minnesota Timberwolves","j3210",1340,163
"0020800195",2008-11-23,"Regular Season","MIN @ DET","Detroit Pistons","Minnesota Timberwolves","j45",374,1003
"0020800196",2008-11-23,"Regular Season","CHI @ DEN","Denver Nuggets","Chicago Bulls","j3210",1060,289
"0020800196",2008-11-23,"Regular Season","CHI @ DEN","Denver Nuggets","Chicago Bulls","j45",139,1392
"0020800197",2008-11-23,"Regular Season","SAC @ LAL","Los Angeles Lakers","Sacramento Kings","j3210",1435,269
"0020800197",2008-11-23,"Regular Season","SAC @ LAL","Los Angeles Lakers","Sacramento Kings","j45",90,1086
"0020800199",2008-11-24,"Regular Season","MIL @ ORL","Orlando Magic","Milwaukee Bucks","j3210",1483,159
"0020800199",2008-11-24,"Regular Season","MIL @ ORL","Orlando Magic","Milwaukee Bucks","j45",301,937
"0020800200",2008-11-24,"Regular Season","HOU @ MIA","Miami Heat","Houston Rockets","j3210",1130,167
"0020800200",2008-11-24,"Regular Season","HOU @ MIA","Miami Heat","Houston Rockets","j45",240,1343
"0020800201",2008-11-24,"Regular Season","SAS @ MEM","Memphis Grizzlies","San Antonio Spurs","j3210",994,112
"0020800201",2008-11-24,"Regular Season","SAS @ MEM","Memphis Grizzlies","San Antonio Spurs","j45",776,998
"0020800202",2008-11-24,"Regular Season","CHI @ UTA","Utah Jazz","Chicago Bulls","j3210",1339,382
"0020800202",2008-11-24,"Regular Season","CHI @ UTA","Utah Jazz","Chicago Bulls","j45",53,1106
"0020800203",2008-11-24,"Regular Season","SAC @ POR","Portland Trail Blazers","Sacramento Kings","j3210",1098,736
"0020800203",2008-11-24,"Regular Season","SAC @ POR","Portland Trail Blazers","Sacramento Kings","j45",128,918
"0020800205",2008-11-25,"Regular Season","GSW @ WAS","Washington Wizards","Golden State Warriors","j3210",1403,249
"0020800205",2008-11-25,"Regular Season","GSW @ WAS","Washington Wizards","Golden State Warriors","j45",382,846
"0020800207",2008-11-25,"Regular Season","PHX @ OKC","Oklahoma City Thunder","Phoenix Suns","j3210",906,522
"0020800207",2008-11-25,"Regular Season","PHX @ OKC","Oklahoma City Thunder","Phoenix Suns","j45",365,1087
"0020800208",2008-11-25,"Regular Season","IND @ DAL","Dallas Mavericks","Indiana Pacers","j3210",672,451
"0020800208",2008-11-25,"Regular Season","IND @ DAL","Dallas Mavericks","Indiana Pacers","j45",808,949
"0020800209",2008-11-25,"Regular Season","NJN @ LAL","Los Angeles Lakers","New Jersey Nets","j3210",1172,377
"0020800209",2008-11-25,"Regular Season","NJN @ LAL","Los Angeles Lakers","New Jersey Nets","j45",28,1303
"0020800210",2008-11-26,"Regular Season","MIL @ ATL","Atlanta Hawks","Milwaukee Bucks","j3210",1038,371
"0020800210",2008-11-26,"Regular Season","MIL @ ATL","Atlanta Hawks","Milwaukee Bucks","j45",926,545
"0020800211",2008-11-26,"Regular Season","OKC @ CLE","Cleveland Cavaliers","Oklahoma City Thunder","j3210",1560,516
"0020800211",2008-11-26,"Regular Season","OKC @ CLE","Cleveland Cavaliers","Oklahoma City Thunder","j45",202,602
"0020800213",2008-11-26,"Regular Season","GSW @ BOS","Boston Celtics","Golden State Warriors","j3210",574,330
"0020800213",2008-11-26,"Regular Season","GSW @ BOS","Boston Celtics","Golden State Warriors","j45",609,1367
"0020800214",2008-11-26,"Regular Season","ORL @ PHI","Philadelphia 76ers","Orlando Magic","j3210",1166,394
"0020800214",2008-11-26,"Regular Season","ORL @ PHI","Philadelphia 76ers","Orlando Magic","j45",15,1305
"0020800216",2008-11-26,"Regular Season","PHX @ MIN","Minnesota Timberwolves","Phoenix Suns","j3210",925,317
"0020800216",2008-11-26,"Regular Season","PHX @ MIN","Minnesota Timberwolves","Phoenix Suns","j45",346,1292
"0020800217",2008-11-26,"Regular Season","IND @ HOU","Houston Rockets","Indiana Pacers","j3210",905,339
"0020800217",2008-11-26,"Regular Season","IND @ HOU","Houston Rockets","Indiana Pacers","j45",1018,618
"0020800219",2008-11-26,"Regular Season","MEM @ UTA","Utah Jazz","Memphis Grizzlies","j3210",1226,48
"0020800219",2008-11-26,"Regular Season","MEM @ UTA","Utah Jazz","Memphis Grizzlies","j45",684,922
"0020800220",2008-11-26,"Regular Season","MIA @ POR","Portland Trail Blazers","Miami Heat","j3210",1533,46
"0020800220",2008-11-26,"Regular Season","MIA @ POR","Portland Trail Blazers","Miami Heat","j45",538,763
"0020800221",2008-11-26,"Regular Season","NJN @ SAC","Sacramento Kings","New Jersey Nets","j3210",1174,691
"0020800221",2008-11-26,"Regular Season","NJN @ SAC","Sacramento Kings","New Jersey Nets","j45",42,973
"0020800222",2008-11-26,"Regular Season","DEN @ LAC","Los Angeles Clippers","Denver Nuggets","j3210",1083,232
"0020800222",2008-11-26,"Regular Season","DEN @ LAC","Los Angeles Clippers","Denver Nuggets","j45",506,1059
"0020800223",2008-11-27,"Regular Season","ORL @ WAS","Washington Wizards","Orlando Magic","j3210",1226,768
"0020800223",2008-11-27,"Regular Season","ORL @ WAS","Washington Wizards","Orlando Magic","j45",87,799
"0020800224",2008-11-27,"Regular Season","NOH @ DEN","Denver Nuggets","New Orleans Hornets","j3210",1187,432
"0020800224",2008-11-27,"Regular Season","NOH @ DEN","Denver Nuggets","New Orleans Hornets","j45",206,1055
"0020800225",2008-11-28,"Regular Season","ATL @ TOR","Toronto Raptors","Atlanta Hawks","j3210",685,480
"0020800225",2008-11-28,"Regular Season","ATL @ TOR","Toronto Raptors","Atlanta Hawks","j45",371,1344
"0020800226",2008-11-28,"Regular Season","PHI @ BOS","Boston Celtics","Philadelphia 76ers","j3210",1251,46
"0020800226",2008-11-28,"Regular Season","PHI @ BOS","Boston Celtics","Philadelphia 76ers","j45",552,1031
"0020800227",2008-11-28,"Regular Season","GSW @ CLE","Cleveland Cavaliers","Golden State Warriors","j3210",1424,291
"0020800227",2008-11-28,"Regular Season","GSW @ CLE","Cleveland Cavaliers","Golden State Warriors","j45",457,708
"0020800228",2008-11-28,"Regular Season","MIL @ DET","Detroit Pistons","Milwaukee Bucks","j3210",1629,106
"0020800228",2008-11-28,"Regular Season","MIL @ DET","Detroit Pistons","Milwaukee Bucks","j45",114,1031
"0020800229",2008-11-28,"Regular Season","CHA @ IND","Indiana Pacers","Charlotte Bobcats","j3210",1302,466
"0020800229",2008-11-28,"Regular Season","CHA @ IND","Indiana Pacers","Charlotte Bobcats","j45",113,999
"0020800230",2008-11-28,"Regular Season","MIN @ OKC","Oklahoma City Thunder","Minnesota Timberwolves","j3210",1255,728
"0020800230",2008-11-28,"Regular Season","MIN @ OKC","Oklahoma City Thunder","Minnesota Timberwolves","j45",70,827
"0020800233",2008-11-28,"Regular Season","SAC @ UTA","Utah Jazz","Sacramento Kings","j3210",1464,150
"0020800233",2008-11-28,"Regular Season","SAC @ UTA","Utah Jazz","Sacramento Kings","j45",314,952
"0020800234",2008-11-28,"Regular Season","NOH @ POR","Portland Trail Blazers","New Orleans Hornets","j3210",1311,191
"0020800234",2008-11-28,"Regular Season","NOH @ POR","Portland Trail Blazers","New Orleans Hornets","j45",170,1208
"0020800235",2008-11-28,"Regular Season","DAL @ LAL","Los Angeles Lakers","Dallas Mavericks","j3210",1043,100
"0020800235",2008-11-28,"Regular Season","DAL @ LAL","Los Angeles Lakers","Dallas Mavericks","j45",893,844
"0020800236",2008-11-29,"Regular Season","BOS @ CHA","Charlotte Bobcats","Boston Celtics","j3210",905,591
"0020800236",2008-11-29,"Regular Season","BOS @ CHA","Charlotte Bobcats","Boston Celtics","j45",191,1193
"0020800238",2008-11-29,"Regular Season","ATL @ WAS","Washington Wizards","Atlanta Hawks","j3210",885,1454
"0020800238",2008-11-29,"Regular Season","ATL @ WAS","Washington Wizards","Atlanta Hawks","j45",24,517
"0020800239",2008-11-29,"Regular Season","GSW @ NYK","New York Knicks","Golden State Warriors","j3210",750,333
"0020800239",2008-11-29,"Regular Season","GSW @ NYK","New York Knicks","Golden State Warriors","j45",842,955
"0020800240",2008-11-29,"Regular Season","OKC @ MEM","Memphis Grizzlies","Oklahoma City Thunder","j3210",1462,42
"0020800240",2008-11-29,"Regular Season","OKC @ MEM","Memphis Grizzlies","Oklahoma City Thunder","j45",467,909
"0020800241",2008-11-29,"Regular Season","DEN @ MIN","Minnesota Timberwolves","Denver Nuggets","j3210",1416,299
"0020800241",2008-11-29,"Regular Season","DEN @ MIN","Minnesota Timberwolves","Denver Nuggets","j45",276,889
"0020800242",2008-11-29,"Regular Season","SAS @ HOU","Houston Rockets","San Antonio Spurs","j3210",1149,294
"0020800242",2008-11-29,"Regular Season","SAS @ HOU","Houston Rockets","San Antonio Spurs","j45",754,683
"0020800244",2008-11-29,"Regular Season","NJN @ UTA","Utah Jazz","New Jersey Nets","j3210",1049,256
"0020800244",2008-11-29,"Regular Season","NJN @ UTA","Utah Jazz","New Jersey Nets","j45",372,1203
"0020800245",2008-11-29,"Regular Season","DAL @ SAC","Sacramento Kings","Dallas Mavericks","j3210",1481,40
"0020800245",2008-11-29,"Regular Season","DAL @ SAC","Sacramento Kings","Dallas Mavericks","j45",748,611
"0020800246",2008-11-29,"Regular Season","MIA @ LAC","Los Angeles Clippers","Miami Heat","j3210",958,194
"0020800246",2008-11-29,"Regular Season","MIA @ LAC","Los Angeles Clippers","Miami Heat","j45",269,1459
"0020800247",2008-11-30,"Regular Season","POR @ DET","Detroit Pistons","Portland Trail Blazers","j3210",863,681
"0020800247",2008-11-30,"Regular Season","POR @ DET","Detroit Pistons","Portland Trail Blazers","j45",87,1249
"0020800248",2008-11-30,"Regular Season","CHI @ PHI","Philadelphia 76ers","Chicago Bulls","j3210",1444,531
"0020800248",2008-11-30,"Regular Season","CHI @ PHI","Philadelphia 76ers","Chicago Bulls","j45",131,774
"0020800249",2008-11-30,"Regular Season","HOU @ DEN","Denver Nuggets","Houston Rockets","j3210",1461,392
"0020800249",2008-11-30,"Regular Season","HOU @ DEN","Denver Nuggets","Houston Rockets","j45",92,935
"0020800250",2008-11-30,"Regular Season","NJN @ PHX","Phoenix Suns","New Jersey Nets","j3210",1015,34
"0020800250",2008-11-30,"Regular Season","NJN @ PHX","Phoenix Suns","New Jersey Nets","j45",508,1323
"0020800253",2008-12-01,"Regular Season","ORL @ BOS","Boston Celtics","Orlando Magic","j3210",522,469
"0020800253",2008-12-01,"Regular Season","ORL @ BOS","Boston Celtics","Orlando Magic","j45",466,1423
"0020800254",2008-12-01,"Regular Season","MIA @ GSW","Golden State Warriors","Miami Heat","j3210",739,149
"0020800254",2008-12-01,"Regular Season","MIA @ GSW","Golden State Warriors","Miami Heat","j45",781,1211
"0020800255",2008-12-02,"Regular Season","LAL @ IND","Indiana Pacers","Los Angeles Lakers","j3210",512,619
"0020800255",2008-12-02,"Regular Season","LAL @ IND","Indiana Pacers","Los Angeles Lakers","j45",826,923
"0020800256",2008-12-02,"Regular Season","WAS @ NJN","New Jersey Nets","Washington Wizards","j3210",1720,206
"0020800256",2008-12-02,"Regular Season","WAS @ NJN","New Jersey Nets","Washington Wizards","j45",159,795
"0020800260",2008-12-02,"Regular Season","DET @ SAS","San Antonio Spurs","Detroit Pistons","j3210",1194,517
"0020800260",2008-12-02,"Regular Season","DET @ SAS","San Antonio Spurs","Detroit Pistons","j45",125,1044
"0020800261",2008-12-02,"Regular Season","TOR @ DEN","Denver Nuggets","Toronto Raptors","j3210",1337,204
"0020800261",2008-12-02,"Regular Season","TOR @ DEN","Denver Nuggets","Toronto Raptors","j45",339,1000
"0020800262",2008-12-02,"Regular Season","UTA @ SAC","Sacramento Kings","Utah Jazz","j3210",934,148
"0020800262",2008-12-02,"Regular Season","UTA @ SAC","Sacramento Kings","Utah Jazz","j45",940,858
"0020800263",2008-12-03,"Regular Season","MEM @ ATL","Atlanta Hawks","Memphis Grizzlies","j3210",996,246
"0020800263",2008-12-03,"Regular Season","MEM @ ATL","Atlanta Hawks","Memphis Grizzlies","j45",414,1224
"0020800265",2008-12-03,"Regular Season","NYK @ CLE","Cleveland Cavaliers","New York Knicks","j3210",1435,296
"0020800265",2008-12-03,"Regular Season","NYK @ CLE","Cleveland Cavaliers","New York Knicks","j45",200,949
"0020800266",2008-12-03,"Regular Season","MIN @ ORL","Orlando Magic","Minnesota Timberwolves","j3210",1232,145
"0020800266",2008-12-03,"Regular Season","MIN @ ORL","Orlando Magic","Minnesota Timberwolves","j45",592,911
"0020800268",2008-12-03,"Regular Season","POR @ WAS","Washington Wizards","Portland Trail Blazers","j3210",1229,410
