"GAME_ID","GAME_DATE","SEASON_TYPE","MATCHUP","HOME_TEAM","AWAY_TEAM","HOME_PTS","AWAY_PTS","nh","j3210","j45"
"0020800438",2008-12-27,"Regular Season","OKC @ WAS","Washington Wizards","Oklahoma City Thunder",104,95,"j45",3,3
"0020800440",2008-12-27,"Regular Season","UTA @ HOU","Houston Rockets","Utah Jazz",120,115,"j3210",-6,3
"0020800440",2008-12-27,"Regular Season","UTA @ HOU","Houston Rockets","Utah Jazz",120,115,"j45",2,1
"0020800441",2008-12-27,"Regular Season","DET @ MIL","Milwaukee Bucks","Detroit Pistons",76,87,"j3210",12,-16
"0020800441",2008-12-27,"Regular Season","DET @ MIL","Milwaukee Bucks","Detroit Pistons",76,87,"j45",2,-9
"0020800442",2008-12-27,"Regular Season","MEM @ SAS","San Antonio Spurs","Memphis Grizzlies",106,103,"j3210",-2,-1
"0020800442",2008-12-27,"Regular Season","MEM @ SAS","San Antonio Spurs","Memphis Grizzlies",106,103,"j45",1,2
"0020800443",2008-12-27,"Regular Season","TOR @ POR","Portland Trail Blazers","Toronto Raptors",102,89,"j3210",-2,0
"0020800443",2008-12-27,"Regular Season","TOR @ POR","Portland Trail Blazers","Toronto Raptors",102,89,"j45",8,7
"0020800444",2008-12-28,"Regular Season","DEN @ NYK","New York Knicks","Denver Nuggets",110,117,"j3210",-5,3
"0020800444",2008-12-28,"Regular Season","DEN @ NYK","New York Knicks","Denver Nuggets",110,117,"j45",0,-5
"0020800445",2008-12-28,"Regular Season","DAL @ LAC","Los Angeles Clippers","Dallas Mavericks",76,98,"j3210",0,-3
"0020800445",2008-12-28,"Regular Season","DAL @ LAC","Los Angeles Clippers","Dallas Mavericks",76,98,"j45",-6,-13
"0020800446",2008-12-28,"Regular Season","MIA @ CLE","Cleveland Cavaliers","Miami Heat",93,86,"j3210",-4,2
"0020800446",2008-12-28,"Regular Season","MIA @ CLE","Cleveland Cavaliers","Miami Heat",93,86,"j45",-2,11
"0020800448",2008-12-28,"Regular Season","BOS @ SAC","Sacramento Kings","Boston Celtics",63,108,"j3210",-12,-16
"0020800448",2008-12-28,"Regular Season","BOS @ SAC","Sacramento Kings","Boston Celtics",63,108,"j45",-2,-15
"0020800449",2008-12-28,"Regular Season","GSW @ LAL","Los Angeles Lakers","Golden State Warriors",130,113,"j3210",16,-7
"0020800449",2008-12-28,"Regular Season","GSW @ LAL","Los Angeles Lakers","Golden State Warriors",130,113,"j45",2,9
"0020800450",2008-12-29,"Regular Season","DEN @ ATL","Atlanta Hawks","Denver Nuggets",109,91,"j3210",-2,3
"0020800450",2008-12-29,"Regular Season","DEN @ ATL","Atlanta Hawks","Denver Nuggets",109,91,"j45",18,-1
"0020800451",2008-12-29,"Regular Season","ORL @ DET","Detroit Pistons","Orlando Magic",88,82,"j3210",6,-1
"0020800451",2008-12-29,"Regular Season","ORL @ DET","Detroit Pistons","Orlando Magic",88,82,"j45",3,-2
"0020800452",2008-12-29,"Regular Season","CHI @ NJN","New Jersey Nets","Chicago Bulls",87,100,"j3210",0,-1
"0020800452",2008-12-29,"Regular Season","CHI @ NJN","New Jersey Nets","Chicago Bulls",87,100,"j45",-16,4
"0020800453",2008-12-29,"Regular Season","MEM @ MIN","Minnesota Timberwolves","Memphis Grizzlies",108,98,"j3210",0,-3
"0020800453",2008-12-29,"Regular Season","MEM @ MIN","Minnesota Timberwolves","Memphis Grizzlies",108,98,"j45",-1,4
"0020800454",2008-12-29,"Regular Season","PHX @ OKC","Oklahoma City Thunder","Phoenix Suns",102,110,"j3210",4,-1
"0020800454",2008-12-29,"Regular Season","PHX @ OKC","Oklahoma City Thunder","Phoenix Suns",102,110,"j45",-21,10
"0020800455",2008-12-29,"Regular Season","WAS @ HOU","Houston Rockets","Washington Wizards",87,89,"j3210",-6,-1
"0020800455",2008-12-29,"Regular Season","WAS @ HOU","Houston Rockets","Washington Wizards",87,89,"j45",-1,6
"0020800457",2008-12-29,"Regular Season","TOR @ GSW","Golden State Warriors","Toronto Raptors",117,111,"j3210",-5,5
"0020800457",2008-12-29,"Regular Season","TOR @ GSW","Golden State Warriors","Toronto Raptors",117,111,"j45",5,1
"0020800458",2008-12-30,"Regular Season","NYK @ CHA","Charlotte Bobcats","New York Knicks",89,93,"j3210",1,3
"0020800458",2008-12-30,"Regular Season","NYK @ CHA","Charlotte Bobcats","New York Knicks",89,93,"j45",4,-12
"0020800459",2008-12-30,"Regular Season","ATL @ IND","Indiana Pacers","Atlanta Hawks",104,110,"j3210",2,-6
"0020800459",2008-12-30,"Regular Season","ATL @ IND","Indiana Pacers","Atlanta Hawks",104,110,"j45",2,-4
"0020800460",2008-12-30,"Regular Season","CLE @ MIA","Miami Heat","Cleveland Cavaliers",104,95,"j3210",-3,5
"0020800460",2008-12-30,"Regular Season","CLE @ MIA","Miami Heat","Cleveland Cavaliers",104,95,"j45",-1,8
"0020800461",2008-12-30,"Regular Season","PHX @ MEM","Memphis Grizzlies","Phoenix Suns",89,101,"j3210",6,-7
"0020800461",2008-12-30,"Regular Season","PHX @ MEM","Memphis Grizzlies","Phoenix Suns",89,101,"j45",-8,-3
"0020800462",2008-12-30,"Regular Season","WAS @ NOH","New Orleans Hornets","Washington Wizards",97,85,"j3210",5,2
"0020800462",2008-12-30,"Regular Season","WAS @ NOH","New Orleans Hornets","Washington Wizards",97,85,"j45",4,1
"0020800464",2008-12-30,"Regular Season","MIL @ SAS","San Antonio Spurs","Milwaukee Bucks",98,100,"j3210",-8,4
"0020800464",2008-12-30,"Regular Season","MIL @ SAS","San Antonio Spurs","Milwaukee Bucks",98,100,"j45",14,-12
"0020800465",2008-12-30,"Regular Season","BOS @ POR","Portland Trail Blazers","Boston Celtics",91,86,"j3210",5,0
"0020800465",2008-12-30,"Regular Season","BOS @ POR","Portland Trail Blazers","Boston Celtics",91,86,"j45",1,-1
"0020800466",2008-12-30,"Regular Season","LAC @ SAC","Sacramento Kings","Los Angeles Clippers",92,90,"j3210",1,-5
"0020800466",2008-12-30,"Regular Season","LAC @ SAC","Sacramento Kings","Los Angeles Clippers",92,90,"j45",3,3
"0020800467",2008-12-31,"Regular Season","ORL @ CHI","Chicago Bulls","Orlando Magic",94,113,"j3210",2,0
"0020800467",2008-12-31,"Regular Season","ORL @ CHI","Chicago Bulls","Orlando Magic",94,113,"j45",-8,-13
"0020800468",2008-12-31,"Regular Season","NJN @ DET","Detroit Pistons","New Jersey Nets",83,75,"j3210",5,5
"0020800468",2008-12-31,"Regular Season","NJN @ DET","Detroit Pistons","New Jersey Nets",83,75,"j45",-1,-1
"0020800469",2008-12-31,"Regular Season","MIL @ HOU","Houston Rockets","Milwaukee Bucks",85,81,"j3210",15,0
"0020800469",2008-12-31,"Regular Season","MIL @ HOU","Houston Rockets","Milwaukee Bucks",85,81,"j45",-2,-9
"0020800471",2008-12-31,"Regular Season","GSW @ OKC","Oklahoma City Thunder","Golden State Warriors",107,100,"j3210",11,-4
"0020800471",2008-12-31,"Regular Season","GSW @ OKC","Oklahoma City Thunder","Golden State Warriors",107,100,"j45",-3,3
"0020800473",2009-01-02,"Regular Season","MIA @ ORL","Orlando Magic","Miami Heat",86,76,"j3210",2,3
"0020800473",2009-01-02,"Regular Season","MIA @ ORL","Orlando Magic","Miami Heat",86,76,"j45",-2,7
"0020800475",2009-01-02,"Regular Season","WAS @ BOS","Boston Celtics","Washington Wizards",108,83,"j3210",6,1
"0020800475",2009-01-02,"Regular Season","WAS @ BOS","Boston Celtics","Washington Wizards",108,83,"j45",0,18
"0020800476",2009-01-02,"Regular Season","CHI @ CLE","Cleveland Cavaliers","Chicago Bulls",117,92,"j3210",8,-4
"0020800476",2009-01-02,"Regular Season","CHI @ CLE","Cleveland Cavaliers","Chicago Bulls",117,92,"j45",4,17
"0020800477",2009-01-02,"Regular Season","ATL @ NJN","New Jersey Nets","Atlanta Hawks",93,91,"j3210",-11,2
"0020800477",2009-01-02,"Regular Season","ATL @ NJN","New Jersey Nets","Atlanta Hawks",93,91,"j45",-5,11
"0020800478",2009-01-02,"Regular Season","IND @ NYK","New York Knicks","Indiana Pacers",103,105,"j3210",2,4
"0020800478",2009-01-02,"Regular Season","IND @ NYK","New York Knicks","Indiana Pacers",103,105,"j45",1,-11
"0020800480",2009-01-02,"Regular Season","SAS @ MEM","Memphis Grizzlies","San Antonio Spurs",80,91,"j3210",-4,-4
"0020800480",2009-01-02,"Regular Season","SAS @ MEM","Memphis Grizzlies","San Antonio Spurs",80,91,"j45",9,-12
"0020800481",2009-01-02,"Regular Season","GSW @ MIN","Minnesota Timberwolves","Golden State Warriors",115,108,"j3210",-7,4
"0020800481",2009-01-02,"Regular Season","GSW @ MIN","Minnesota Timberwolves","Golden State Warriors",115,108,"j45",-1,11
"0020800482",2009-01-02,"Regular Season","DEN @ OKC","Oklahoma City Thunder","Denver Nuggets",120,122,"j3210",9,6
"0020800482",2009-01-02,"Regular Season","DEN @ OKC","Oklahoma City Thunder","Denver Nuggets",120,122,"j45",-3,-14
"0020800483",2009-01-02,"Regular Season","PHI @ DAL","Dallas Mavericks","Philadelphia 76ers",96,86,"j3210",6,2
"0020800483",2009-01-02,"Regular Season","PHI @ DAL","Dallas Mavericks","Philadelphia 76ers",96,86,"j45",1,1
"0020800484",2009-01-02,"Regular Season","CHA @ MIL","Milwaukee Bucks","Charlotte Bobcats",103,75,"j3210",12,0
"0020800484",2009-01-02,"Regular Season","CHA @ MIL","Milwaukee Bucks","Charlotte Bobcats",103,75,"j45",6,10
"0020800485",2009-01-02,"Regular Season","LAC @ PHX","Phoenix Suns","Los Angeles Clippers",106,98,"j3210",-4,3
"0020800485",2009-01-02,"Regular Season","LAC @ PHX","Phoenix Suns","Los Angeles Clippers",106,98,"j45",8,1
"0020800486",2009-01-02,"Regular Season","NOH @ POR","Portland Trail Blazers","New Orleans Hornets",77,92,"j3210",-17,2
"0020800486",2009-01-02,"Regular Season","NOH @ POR","Portland Trail Blazers","New Orleans Hornets",77,92,"j45",-6,6
"0020800488",2009-01-03,"Regular Season","HOU @ ATL","Atlanta Hawks","Houston Rockets",103,100,"j3210",-5,14
"0020800488",2009-01-03,"Regular Season","HOU @ ATL","Atlanta Hawks","Houston Rockets",103,100,"j45",3,-9
"0020800489",2009-01-03,"Regular Season","MIL @ CHA","Charlotte Bobcats","Milwaukee Bucks",102,92,"j3210",-1,-6
"0020800489",2009-01-03,"Regular Season","MIL @ CHA","Charlotte Bobcats","Milwaukee Bucks",102,92,"j45",9,8
"0020800490",2009-01-03,"Regular Season","SAC @ IND","Indiana Pacers","Sacramento Kings",122,117,"j3210",2,3
"0020800490",2009-01-03,"Regular Season","SAC @ IND","Indiana Pacers","Sacramento Kings",122,117,"j45",3,-3
"0020800491",2009-01-03,"Regular Season","NJN @ MIA","Miami Heat","New Jersey Nets",101,96,"j3210",9,8
"0020800491",2009-01-03,"Regular Season","NJN @ MIA","Miami Heat","New Jersey Nets",101,96,"j45",0,-17
"0020800493",2009-01-03,"Regular Season","PHI @ SAS","San Antonio Spurs","Philadelphia 76ers",108,106,"j3210",-7,-5
"0020800493",2009-01-03,"Regular Season","PHI @ SAS","San Antonio Spurs","Philadelphia 76ers",108,106,"j45",7,7
"0020800495",2009-01-04,"Regular Season","ORL @ TOR","Toronto Raptors","Orlando Magic",108,102,"j3210",4,4
"0020800495",2009-01-04,"Regular Season","ORL @ TOR","Toronto Raptors","Orlando Magic",108,102,"j45",-3,1
"0020800496",2009-01-04,"Regular Season","CLE @ WAS","Washington Wizards","Cleveland Cavaliers",80,77,"j3210",10,-9
"0020800496",2009-01-04,"Regular Season","CLE @ WAS","Washington Wizards","Cleveland Cavaliers",80,77,"j45",-1,3
"0020800498",2009-01-04,"Regular Season","DAL @ MEM","Memphis Grizzlies","Dallas Mavericks",102,82,"j3210",1,8
"0020800498",2009-01-04,"Regular Season","DAL @ MEM","Memphis Grizzlies","Dallas Mavericks",102,82,"j45",2,9
"0020800499",2009-01-04,"Regular Season","BOS @ NYK","New York Knicks","Boston Celtics",100,88,"j3210",-13,0
"0020800499",2009-01-04,"Regular Season","BOS @ NYK","New York Knicks","Boston Celtics",100,88,"j45",-1,26
"0020800500",2009-01-04,"Regular Season","POR @ LAL","Los Angeles Lakers","Portland Trail Blazers",100,86,"j3210",2,3
"0020800500",2009-01-04,"Regular Season","POR @ LAL","Los Angeles Lakers","Portland Trail Blazers",100,86,"j45",7,2
"0020800501",2009-01-05,"Regular Season","SAS @ MIA","Miami Heat","San Antonio Spurs",84,91,"j3210",2,1
"0020800501",2009-01-05,"Regular Season","SAS @ MIA","Miami Heat","San Antonio Spurs",84,91,"j45",6,-16
"0020800504",2009-01-05,"Regular Season","IND @ DEN","Denver Nuggets","Indiana Pacers",135,115,"j3210",7,-4
"0020800504",2009-01-05,"Regular Season","IND @ DEN","Denver Nuggets","Indiana Pacers",135,115,"j45",4,13
"0020800505",2009-01-05,"Regular Season","GSW @ UTA","Utah Jazz","Golden State Warriors",119,114,"j3210",5,2
"0020800505",2009-01-05,"Regular Season","GSW @ UTA","Utah Jazz","Golden State Warriors",119,114,"j45",2,-4
"0020800507",2009-01-06,"Regular Season","WAS @ ORL","Orlando Magic","Washington Wizards",89,80,"j3210",9,2
"0020800507",2009-01-06,"Regular Season","WAS @ ORL","Orlando Magic","Washington Wizards",89,80,"j45",5,-7
"0020800508",2009-01-06,"Regular Season","HOU @ PHI","Philadelphia 76ers","Houston Rockets",104,96,"j3210",9,-7
"0020800508",2009-01-06,"Regular Season","HOU @ PHI","Philadelphia 76ers","Houston Rockets",104,96,"j45",0,6
"0020800509",2009-01-06,"Regular Season","MIN @ MEM","Memphis Grizzlies","Minnesota Timberwolves",87,94,"j3210",0,-2
"0020800509",2009-01-06,"Regular Season","MIN @ MEM","Memphis Grizzlies","Minnesota Timberwolves",87,94,"j45",0,-5
"0020800510",2009-01-06,"Regular Season","NYK @ OKC","Oklahoma City Thunder","New York Knicks",107,99,"j3210",-21,3
"0020800510",2009-01-06,"Regular Season","NYK @ OKC","Oklahoma City Thunder","New York Knicks",107,99,"j45",11,15
"0020800511",2009-01-06,"Regular Season","SAC @ CHI","Chicago Bulls","Sacramento Kings",99,94,"j3210",4,5
"0020800511",2009-01-06,"Regular Season","SAC @ CHI","Chicago Bulls","Sacramento Kings",99,94,"j45",3,-7
"0020800513",2009-01-06,"Regular Season","NOH @ LAL","Los Angeles Lakers","New Orleans Hornets",105,116,"j3210",10,-11
"0020800513",2009-01-06,"Regular Season","NOH @ LAL","Los Angeles Lakers","New Orleans Hornets",105,116,"j45",-5,-5
"0020800514",2009-01-07,"Regular Season","ORL @ ATL","Atlanta Hawks","Orlando Magic",102,106,"j3210",8,3
"0020800514",2009-01-07,"Regular Season","ORL @ ATL","Atlanta Hawks","Orlando Magic",102,106,"j45",-3,-12
"0020800518",2009-01-07,"Regular Season","MEM @ NJN","New Jersey Nets","Memphis Grizzlies",100,89,"j3210",4,2
"0020800518",2009-01-07,"Regular Season","MEM @ NJN","New Jersey Nets","Memphis Grizzlies",100,89,"j45",-1,6
"0020800519",2009-01-07,"Regular Season","PHI @ MIL","Milwaukee Bucks","Philadelphia 76ers",105,110,"j3210",3,5
"0020800519",2009-01-07,"Regular Season","PHI @ MIL","Milwaukee Bucks","Philadelphia 76ers",105,110,"j45",-6,-7
"0020800522",2009-01-07,"Regular Season","IND @ PHX","Phoenix Suns","Indiana Pacers",110,113,"j3210",8,-1
"0020800522",2009-01-07,"Regular Season","IND @ PHX","Phoenix Suns","Indiana Pacers",110,113,"j45",4,-14
"0020800524",2009-01-07,"Regular Season","DET @ POR","Portland Trail Blazers","Detroit Pistons",84,83,"j3210",1,8
"0020800524",2009-01-07,"Regular Season","DET @ POR","Portland Trail Blazers","Detroit Pistons",84,83,"j45",6,-14
"0020800525",2009-01-07,"Regular Season","LAL @ GSW","Golden State Warriors","Los Angeles Lakers",106,114,"j3210",-6,2
"0020800525",2009-01-07,"Regular Season","LAL @ GSW","Golden State Warriors","Los Angeles Lakers",106,114,"j45",-13,9
"0020800526",2009-01-08,"Regular Season","NYK @ DAL","Dallas Mavericks","New York Knicks",99,94,"j3210",11,0
"0020800526",2009-01-08,"Regular Season","NYK @ DAL","Dallas Mavericks","New York Knicks",99,94,"j45",-6,0
"0020800530",2009-01-09,"Regular Season","MEM @ TOR","Toronto Raptors","Memphis Grizzlies",103,82,"j3210",2,9
"0020800530",2009-01-09,"Regular Season","MEM @ TOR","Toronto Raptors","Memphis Grizzlies",103,82,"j45",4,6
"0020800531",2009-01-09,"Regular Season","BOS @ CLE","Cleveland Cavaliers","Boston Celtics",98,83,"j3210",-7,2
"0020800531",2009-01-09,"Regular Season","BOS @ CLE","Cleveland Cavaliers","Boston Celtics",98,83,"j45",8,12
"0020800532",2009-01-09,"Regular Season","LAC @ NOH","New Orleans Hornets","Los Angeles Clippers",107,80,"j3210",15,7
"0020800532",2009-01-09,"Regular Season","LAC @ NOH","New Orleans Hornets","Los Angeles Clippers",107,80,"j45",-2,7
"0020800534",2009-01-09,"Regular Season","WAS @ CHI","Chicago Bulls","Washington Wizards",98,86,"j3210",-1,3
"0020800534",2009-01-09,"Regular Season","WAS @ CHI","Chicago Bulls","Washington Wizards",98,86,"j45",-1,11
"0020800535",2009-01-09,"Regular Season","NJN @ MIL","Milwaukee Bucks","New Jersey Nets",104,102,"j3210",0,7
"0020800535",2009-01-09,"Regular Season","NJN @ MIL","Milwaukee Bucks","New Jersey Nets",104,102,"j45",3,-8
"0020800536",2009-01-09,"Regular Season","DET @ DEN","Denver Nuggets","Detroit Pistons",90,93,"j3210",-4,5
"0020800536",2009-01-09,"Regular Season","DET @ DEN","Denver Nuggets","Detroit Pistons",90,93,"j45",-3,-1
"0020800537",2009-01-09,"Regular Season","MIA @ SAC","Sacramento Kings","Miami Heat",115,119,"j3210",-5,-1
"0020800537",2009-01-09,"Regular Season","MIA @ SAC","Sacramento Kings","Miami Heat",115,119,"j45",2,4
"0020800540",2009-01-10,"Regular Season","CHA @ WAS","Washington Wizards","Charlotte Bobcats",89,92,"j3210",-13,5
"0020800540",2009-01-10,"Regular Season","CHA @ WAS","Washington Wizards","Charlotte Bobcats",89,92,"j45",6,-1
"0020800542",2009-01-10,"Regular Season","OKC @ CHI","Chicago Bulls","Oklahoma City Thunder",98,109,"j3210",4,1
"0020800542",2009-01-10,"Regular Season","OKC @ CHI","Chicago Bulls","Oklahoma City Thunder",98,109,"j45",-4,-1
"0020800543",2009-01-10,"Regular Season","NYK @ HOU","Houston Rockets","New York Knicks",96,76,"j3210",-1,7
"0020800543",2009-01-10,"Regular Season","NYK @ HOU","Houston Rockets","New York Knicks",96,76,"j45",6,8
"0020800544",2009-01-10,"Regular Season","DET @ UTA","Utah Jazz","Detroit Pistons",99,82,"j3210",12,1
"0020800544",2009-01-10,"Regular Season","DET @ UTA","Utah Jazz","Detroit Pistons",99,82,"j45",-5,9
"0020800545",2009-01-10,"Regular Season","GSW @ POR","Portland Trail Blazers","Golden State Warriors",113,100,"j3210",-4,1
"0020800545",2009-01-10,"Regular Season","GSW @ POR","Portland Trail Blazers","Golden State Warriors",113,100,"j45",11,4
"0020800547",2009-01-11,"Regular Season","PHI @ ATL","Atlanta Hawks","Philadelphia 76ers",94,109,"j3210",-12,4
"0020800547",2009-01-11,"Regular Season","PHI @ ATL","Atlanta Hawks","Philadelphia 76ers",94,109,"j45",-4,-3
"0020800548",2009-01-11,"Regular Season","PHX @ LAC","Los Angeles Clippers","Phoenix Suns",103,109,"j3210",19,-7
"0020800548",2009-01-11,"Regular Season","PHX @ LAC","Los Angeles Clippers","Phoenix Suns",103,109,"j45",-2,-16
"0020800549",2009-01-11,"Regular Season","ORL @ SAS","San Antonio Spurs","Orlando Magic",98,105,"j3210",-13,4
"0020800549",2009-01-11,"Regular Season","ORL @ SAS","San Antonio Spurs","Orlando Magic",98,105,"j45",4,-2
"0020800550",2009-01-11,"Regular Season","IND @ GSW","Golden State Warriors","Indiana Pacers",120,117,"j3210",-1,4
"0020800550",2009-01-11,"Regular Season","IND @ GSW","Golden State Warriors","Indiana Pacers",120,117,"j45",2,-2
"0020800555",2009-01-12,"Regular Season","OKC @ NJN","New Jersey Nets","Oklahoma City Thunder",103,99,"j3210",-5,-6
"0020800555",2009-01-12,"Regular Season","OKC @ NJN","New Jersey Nets","Oklahoma City Thunder",103,99,"j45",5,6
"0020800557",2009-01-12,"Regular Season","POR @ CHI","Chicago Bulls","Portland Trail Blazers",95,109,"j3210",-8,-7
"0020800557",2009-01-12,"Regular Season","POR @ CHI","Chicago Bulls","Portland Trail Blazers",95,109,"j45",-4,5
"0020800558",2009-01-12,"Regular Season","IND @ UTA","Utah Jazz","Indiana Pacers",120,113,"j3210",-14,-1
"0020800558",2009-01-12,"Regular Season","IND @ UTA","Utah Jazz","Indiana Pacers",120,113,"j45",12,10
"0020800559",2009-01-13,"Regular Season","CHA @ DET","Detroit Pistons","Charlotte Bobcats",78,80,"j3210",-3,0
"0020800559",2009-01-13,"Regular Season","CHA @ DET","Detroit Pistons","Charlotte Bobcats",78,80,"j45",3,-2
"0020800560",2009-01-13,"Regular Season","CLE @ MEM","Memphis Grizzlies","Cleveland Cavaliers",87,102,"j3210",-4,2
"0020800560",2009-01-13,"Regular Season","CLE @ MEM","Memphis Grizzlies","Cleveland Cavaliers",87,102,"j45",-2,-11
"0020800561",2009-01-13,"Regular Season","MIA @ MIN","Minnesota Timberwolves","Miami Heat",96,99,"j3210",4,-5
"0020800561",2009-01-13,"Regular Season","MIA @ MIN","Minnesota Timberwolves","Miami Heat",96,99,"j45",0,-2
"0020800562",2009-01-13,"Regular Season","LAL @ HOU","Houston Rockets","Los Angeles Lakers",100,105,"j3210",-7,6
